soil_moisture,soil_ph,soil_temperature,nitrogen,phosphorus,potassium,area_ha,kc,et0,etc_per_day,rain_3day,temp_max,temp_min,humidity,wind_speed,depletion_mm,TAW,RAW,root_depth,water_need_level,optimal_moisture,soil_infiltration,growth_stage_enc,should_irrigate,urgency,water_litres,efficiency_score
28.42,7.32,34.31,36.24,60.56,71.17,16.641,0.6,2.422,1.453,1.87,27.39,13.53,42.82,18.48,23.26,153.0,68.85,0.9,1,45,25,1,1,2,1251464.12,77.46
29.24,4.85,30.45,102.59,6.56,10.63,9.204,1.2,3.66,4.391,1.53,40.13,33.08,40.37,5.8,87.58,160.0,64.0,1.0,2,65,2,3,1,2,2474276.99,67.73
43.21,7.78,30.28,14.34,52.83,45.55,18.698,1.05,2.069,2.172,7.01,26.68,12.24,74.81,5.54,0.0,165.0,57.75,1.1,3,70,1,3,0,1,876937.54,76.99
35.62,7.14,22.98,62.46,33.05,59.45,9.794,1.062,1.5,1.594,0.3,18.14,4.69,51.66,8.54,28.51,192.0,57.6,1.2,4,80,2,2,0,1,990414.07,79.33
32.9,8.71,25.81,9.84,15.41,11.72,11.819,0.46,1.954,0.899,1.16,23.6,12.12,47.75,20.1,30.98,180.0,72.0,1.0,2,60,10,0,0,2,533689.8,72.14
78.46,7.48,25.26,62.96,77.54,61.24,18.109,0.75,1.665,1.249,10.29,23.36,12.08,88.15,8.07,0.0,108.0,48.6,0.9,1,45,40,5,0,0,0.0,89.05
87.21,6.5,16.84,106.14,23.9,6.89,2.803,1.15,4.201,4.831,0.6,37.77,20.06,28.36,11.55,0.0,135.0,60.75,0.9,1,55,1,3,0,0,967770.32,83.05
30.71,6.99,36.83,63.78,9.37,52.89,15.971,0.46,1.567,0.721,2.69,21.96,16.02,34.09,18.65,80.16,176.0,61.6,1.1,3,70,2,0,1,2,163513.45,71.5
34.96,6.0,39.15,32.67,72.62,54.35,2.554,0.862,3.058,2.638,0.89,32.02,14.69,51.39,21.58,0.0,121.0,42.35,1.1,3,70,50,5,0,2,443618.23,88.71
15.24,5.64,21.97,15.75,25.98,32.3,19.378,1.0,2.879,2.879,1.94,38.06,27.52,94.1,3.83,204.85,144.0,64.8,0.9,1,45,2,3,1,3,3440254.43,52.4
19.45,7.73,17.5,21.13,16.98,83.96,13.696,1.2,3.84,4.607,1.58,37.66,25.44,41.96,15.52,115.54,170.0,68.0,1.0,2,65,25,3,1,3,3801843.59,65.86
30.25,8.18,31.5,77.56,36.37,38.68,13.836,0.825,3.427,2.828,1.6,40.2,28.57,92.7,23.89,63.21,198.0,69.3,1.1,3,75,10,5,0,2,2561857.42,74.75
58.46,6.8,16.37,71.01,72.54,71.31,15.748,0.75,1.731,1.298,2.6,22.8,13.14,37.49,7.9,0.0,144.0,64.8,0.9,1,50,2,5,0,0,794778.97,78.34
37.93,4.93,37.3,6.31,5.12,75.28,19.937,0.6,3.481,2.089,4.96,39.81,34.61,37.0,24.3,0.0,198.0,69.3,1.1,3,75,10,1,0,1,1450781.23,81.57
33.95,4.56,15.52,75.38,6.64,89.46,3.749,0.977,3.15,3.079,4.37,39.32,32.31,60.51,2.02,20.51,180.0,72.0,1.0,2,60,10,2,0,2,572073.23,78.83
88.33,8.64,16.94,18.91,79.08,46.45,4.84,0.46,3.532,1.625,4.6,41.09,32.65,74.54,20.93,0.0,198.0,69.3,1.1,3,70,10,0,0,0,206617.01,77.93
47.13,6.36,27.28,24.25,38.94,48.42,10.681,1.0,4.909,4.909,4.79,42.6,30.87,37.31,16.58,0.0,162.0,72.9,0.9,1,50,10,3,0,1,2798342.06,81.01
42.35,8.59,37.78,71.16,57.68,77.59,19.175,0.85,2.822,2.399,1.65,32.7,20.4,51.17,1.8,0.0,99.0,44.55,0.9,1,50,50,2,0,1,2905145.85,81.91
79.39,8.52,16.29,65.62,13.06,22.06,18.014,0.63,3.266,2.058,3.36,32.9,18.04,24.83,10.42,0.0,176.0,61.6,1.1,3,70,2,1,0,0,1561938.01,77.54
67.11,8.87,35.68,117.08,68.42,77.69,11.586,0.788,2.549,2.007,0.17,33.55,23.27,81.36,4.55,0.0,203.5,71.23,1.1,3,70,20,5,0,0,1740924.96,77.33
15.3,8.9,33.22,42.78,57.34,74.52,4.983,0.9,4.606,4.145,0.68,41.13,25.67,38.7,1.05,226.98,160.0,64.0,1.0,2,65,2,5,1,3,1311202.36,50.83
45.4,8.48,21.3,57.12,52.93,79.58,10.54,1.15,2.521,2.9,1.77,29.21,12.93,43.27,1.99,0.0,120.0,48.0,1.0,2,60,40,4,0,1,1966065.64,79.3
17.46,7.14,29.86,111.78,26.48,28.7,8.866,1.0,2.455,2.455,5.15,28.71,14.13,68.13,18.97,25.38,120.0,48.0,1.0,2,65,40,4,1,3,910039.98,79.63
32.25,7.71,28.35,98.94,40.76,71.63,18.61,0.46,4.62,2.125,10.98,39.97,24.88,25.04,5.12,77.47,150.0,60.0,1.0,2,65,1,0,0,0,0.0,71.9
59.92,6.15,16.11,47.45,42.42,22.97,3.545,1.1,3.168,3.485,6.92,33.25,20.64,37.99,14.68,0.0,108.0,48.6,0.9,1,55,40,4,0,0,494386.22,91.55
49.07,5.97,31.02,5.24,77.61,24.73,18.35,0.75,1.699,1.274,0.01,21.27,13.18,37.62,24.9,0.0,150.0,60.0,1.0,2,65,1,5,0,1,1678918.8,77.89
84.57,7.53,24.07,115.21,72.01,41.89,11.509,0.66,5.948,3.925,1.08,47.03,29.25,53.74,21.18,0.0,165.0,57.75,1.1,3,75,1,1,0,0,2900036.44,80.57
67.55,6.8,20.78,51.33,32.99,88.93,17.086,0.44,2.717,1.196,10.2,29.64,12.76,45.7,16.7,0.0,187.0,65.45,1.1,3,75,25,0,0,0,0.0,80.43
69.39,5.83,21.66,71.03,78.44,43.52,18.759,0.825,4.786,3.948,2.19,45.43,37.13,50.14,16.08,0.0,108.0,48.6,0.9,1,55,40,5,0,0,4199301.93,89.59
22.01,6.73,38.27,108.11,30.3,50.17,13.978,1.2,1.93,2.316,0.02,28.2,22.36,57.91,15.04,215.93,180.0,54.0,1.2,4,85,1,4,1,2,2079190.94,53.79
31.58,6.07,28.53,38.79,25.71,78.89,2.987,0.85,3.012,2.56,1.69,32.86,15.48,66.88,17.93,0.0,120.0,48.0,1.0,2,60,40,4,0,2,415274.27,86.88
23.83,6.58,37.88,28.58,39.58,44.19,16.234,0.6,4.769,2.861,1.29,42.74,27.87,47.41,1.8,145.49,135.0,60.75,0.9,1,50,1,1,1,2,3042959.36,66.75
71.22,8.84,26.34,77.73,45.44,17.8,9.278,1.2,3.473,4.167,2.34,34.35,16.99,47.49,24.5,0.0,120.0,48.0,1.0,2,65,40,3,0,0,2257496.77,77.9
51.23,4.6,26.13,118.67,55.26,69.58,2.468,0.69,2.246,1.55,1.84,32.19,23.47,87.06,4.53,0.0,121.0,42.35,1.1,3,70,50,1,0,1,203110.15,76.87
56.12,8.24,20.79,48.4,64.41,49.89,8.102,0.46,1.5,0.69,5.83,18.88,4.09,92.91,15.51,0.0,121.0,42.35,1.1,3,70,50,0,0,0,0.0,79.5
77.57,7.63,39.7,63.69,37.04,29.37,9.59,0.75,3.046,2.284,2.73,44.19,38.63,93.34,24.83,0.0,160.0,64.0,1.0,2,65,2,5,0,0,1101874.75,89.13
32.84,5.74,16.25,59.64,9.3,66.07,7.501,0.75,1.813,1.36,2.03,23.98,11.9,93.03,17.38,0.0,110.0,44.0,1.0,2,65,50,5,0,2,512590.74,83.75
31.37,8.36,22.53,113.21,26.08,83.78,19.279,1.25,1.817,2.271,1.76,22.36,4.7,26.43,5.46,0.0,144.0,43.2,1.2,4,80,40,4,0,2,2807136.77,79.33
54.09,6.98,32.36,116.35,63.75,24.05,6.13,0.75,1.646,1.235,6.57,20.93,7.55,33.56,6.44,0.0,153.0,68.85,0.9,1,50,25,5,0,1,0.0,78.03
20.92,6.13,25.2,108.01,29.33,37.24,15.68,1.2,3.716,4.459,1.57,40.77,25.39,91.53,19.89,170.77,160.0,64.0,1.0,2,65,2,3,1,3,4815608.72,65.54
55.69,5.75,22.57,30.74,15.87,20.68,1.357,1.0,5.069,5.069,0.61,44.65,27.55,64.01,21.01,0.0,198.0,69.3,1.1,3,75,10,4,0,0,506876.07,78.97
26.31,5.89,16.09,40.57,9.49,25.06,5.387,0.935,5.713,5.342,5.88,47.83,39.77,37.94,17.17,0.0,120.0,48.0,1.0,2,60,40,2,1,2,1503923.25,82.7
85.05,6.03,19.93,42.91,50.7,36.21,13.491,0.34,2.085,0.709,2.45,25.11,11.0,46.06,11.4,0.0,180.0,72.0,1.0,2,60,10,0,0,0,180663.87,84.9
72.75,5.55,39.37,81.45,38.93,18.39,10.711,1.1,1.835,2.018,0.64,22.94,12.36,50.65,18.0,0.0,135.0,60.75,0.9,1,55,1,4,0,0,1501035.39,81.18
41.09,6.5,34.31,76.92,28.1,37.83,6.185,0.85,2.905,2.469,0.47,35.84,26.52,74.43,14.49,0.0,120.0,48.0,1.0,2,60,40,3,0,1,986368.01,81.43
56.28,6.78,33.86,26.75,75.99,34.14,6.075,0.72,4.088,2.943,6.46,38.56,23.08,48.39,18.67,0.0,180.0,72.0,1.0,2,65,10,1,0,0,698747.26,79.0
17.74,8.22,34.36,81.97,62.0,88.25,8.679,1.25,1.555,1.944,2.65,20.02,9.03,23.48,7.36,267.17,180.0,54.0,1.2,4,80,1,4,1,3,804141.11,51.98
48.64,8.55,17.0,101.61,67.14,32.37,6.044,0.42,2.127,0.893,2.69,27.15,11.6,82.37,8.24,0.0,132.0,46.2,1.1,3,70,40,0,0,1,124023.83,80.48
52.5,8.99,18.97,113.97,66.82,87.64,3.674,0.48,1.519,0.729,0.59,24.41,19.19,74.35,16.1,0.0,150.0,60.0,1.0,2,65,1,0,0,1,164054.8,76.27
48.81,4.91,21.58,47.7,68.89,72.37,8.911,1.0,4.204,4.204,3.45,39.74,27.34,45.56,18.15,0.0,108.0,48.6,0.9,1,45,40,4,0,1,2212558.13,79.49
64.44,7.57,24.61,104.94,17.17,80.13,6.911,0.977,1.814,1.773,1.69,21.75,8.95,48.2,20.39,0.0,180.0,72.0,1.0,2,60,10,2,0,0,705497.71,79.77
46.04,7.23,31.42,71.49,79.1,63.74,18.637,1.1,1.5,1.65,2.24,21.54,15.74,43.32,3.41,0.0,166.5,74.92,0.9,1,55,20,3,0,1,1532517.97,82.01
61.0,7.85,39.28,106.0,13.88,33.77,5.191,1.05,1.751,1.838,3.73,23.3,11.22,61.49,5.68,0.0,165.0,57.75,1.1,3,70,1,3,0,0,394923.33,80.76
86.21,6.84,23.69,34.17,23.25,13.48,16.363,1.02,1.659,1.693,0.12,20.6,11.8,23.43,19.53,0.0,132.0,39.6,1.2,4,85,50,2,0,0,1836058.5,80.18
60.86,6.34,22.06,36.65,64.83,87.79,7.026,1.1,1.5,1.65,4.59,19.17,13.7,76.94,13.81,0.0,99.0,44.55,0.9,1,55,50,4,0,0,340515.35,83.62
39.65,6.78,27.55,75.18,18.96,60.73,9.186,0.788,3.065,2.414,6.25,36.61,28.49,52.58,5.26,0.0,203.5,71.23,1.1,3,75,20,5,0,1,689985.19,86.42
33.0,4.69,31.89,29.68,79.22,50.36,5.851,1.1,2.885,3.173,13.33,37.73,29.15,81.52,7.71,45.01,144.0,64.8,0.9,1,55,2,3,0,0,132452.88,77.63
67.4,5.37,23.91,35.3,51.0,34.29,6.25,0.66,2.064,1.362,0.5,24.22,13.9,34.66,24.06,0.0,185.0,74.0,1.0,2,60,20,1,0,0,594239.74,78.68
49.28,6.2,20.78,78.11,56.41,44.74,1.209,1.2,5.555,6.666,1.8,45.56,27.81,52.33,15.34,0.0,222.0,66.6,1.2,4,85,20,3,0,1,512452.07,80.75
80.47,4.58,29.55,106.29,21.32,20.58,15.468,0.4,1.849,0.74,6.22,25.65,18.16,48.35,9.81,0.0,153.0,68.85,0.9,1,50,25,0,0,0,0.0,77.32
47.48,6.9,38.85,18.02,20.58,86.81,19.151,0.935,1.511,1.413,3.19,23.31,16.43,51.58,1.24,0.0,120.0,48.0,1.0,2,60,40,2,0,1,894932.93,81.88
91.62,6.42,23.91,119.77,44.9,36.9,7.779,1.0,1.831,1.831,0.52,23.85,12.19,52.91,6.77,0.0,153.0,68.85,0.9,1,45,25,3,0,0,900446.37,81.9
55.69,4.76,18.84,113.98,45.71,10.39,13.892,0.44,1.563,0.688,3.95,19.85,5.25,76.25,16.28,0.0,166.5,74.92,0.9,1,55,20,0,0,0,0.0,78.28
42.16,8.74,27.57,116.25,11.67,45.59,1.342,0.977,3.075,3.005,4.14,36.91,30.88,33.15,6.47,0.0,110.0,44.0,1.0,2,65,50,2,0,1,185513.84,80.52
82.73,5.09,15.88,50.43,78.46,14.38,2.124,0.892,3.387,3.023,1.85,40.53,31.48,73.8,5.0,0.0,198.0,69.3,1.1,3,70,10,2,0,0,372271.18,83.87
75.96,6.82,38.21,35.34,23.02,57.17,12.464,1.0,1.593,1.593,4.95,19.4,6.5,48.08,18.69,0.0,166.5,74.92,0.9,1,50,20,3,0,0,468990.64,83.17
15.14,7.36,33.72,33.63,39.85,87.09,6.032,0.42,1.866,0.784,2.81,24.69,16.95,61.91,23.74,218.5,203.5,71.23,1.1,3,75,20,0,1,3,73171.18,64.51
62.75,5.22,30.86,54.47,6.39,50.88,19.786,0.69,2.688,1.855,0.36,28.49,10.94,27.22,18.31,0.0,198.0,69.3,1.1,3,70,10,1,0,0,2349547.33,84.08
60.67,7.17,34.38,75.76,49.52,82.55,9.098,1.0,1.816,1.816,0.13,24.76,17.65,50.0,17.82,0.0,185.0,74.0,1.0,2,65,20,3,0,0,1054127.5,83.59
34.43,5.25,29.82,92.55,29.91,54.15,2.053,0.892,3.831,3.419,4.53,46.06,36.68,94.81,24.46,61.28,165.0,57.75,1.1,3,70,1,2,1,2,318131.49,69.59
58.48,4.89,37.38,95.81,77.93,56.71,10.491,0.72,2.908,2.094,8.11,33.57,23.55,55.15,15.89,0.0,180.0,54.0,1.2,4,85,1,1,0,0,266960.84,71.2
66.17,6.51,17.04,48.45,79.56,9.12,13.964,0.9,4.592,4.133,1.68,43.24,29.8,62.73,17.69,0.0,170.0,68.0,1.0,2,65,25,5,0,0,3385997.62,83.8
91.99,6.45,31.63,66.1,9.1,85.98,15.871,0.51,1.758,0.897,2.84,22.47,4.71,75.27,11.81,0.0,180.0,72.0,1.0,2,60,10,1,0,0,296007.4,80.7
58.59,6.99,36.86,88.38,23.72,80.52,11.508,1.05,2.684,2.818,4.47,36.19,28.99,84.33,23.27,0.0,132.0,46.2,1.1,3,70,40,4,0,0,1629869.63,82.33
39.18,8.38,27.22,23.85,55.16,63.15,5.81,0.63,1.5,0.945,0.65,18.82,11.23,49.98,4.19,0.0,176.0,61.6,1.1,3,70,2,1,0,1,320799.95,80.13
66.65,6.55,26.71,52.24,22.47,37.86,10.605,0.69,3.284,2.266,2.59,33.84,18.94,46.91,17.92,0.0,132.0,46.2,1.1,3,70,40,1,0,0,1387814.31,81.63
45.82,8.56,35.52,78.33,54.09,12.2,19.009,0.48,1.669,0.801,2.83,21.21,8.89,44.76,10.75,0.0,132.0,39.6,1.2,4,85,50,0,0,1,281582.78,78.7
62.42,5.22,19.75,87.35,8.78,45.83,3.05,0.85,2.676,2.274,0.87,31.0,16.25,54.41,4.09,0.0,160.0,64.0,1.0,2,60,2,2,0,0,433858.28,80.59
20.56,7.13,30.19,12.15,35.17,40.19,6.743,0.935,3.104,2.903,0.53,34.73,25.23,51.23,19.94,0.0,99.0,44.55,0.9,1,55,50,2,1,3,1347769.57,76.25
73.2,6.98,26.93,81.78,65.17,87.68,12.624,1.15,3.504,4.03,0.3,44.23,39.22,59.77,5.37,0.0,120.0,48.0,1.0,2,60,40,3,0,0,3527502.48,83.17
74.75,6.36,31.75,61.32,37.78,29.67,7.714,0.637,2.466,1.572,3.24,28.49,15.09,28.7,2.32,0.0,180.0,72.0,1.0,2,60,10,5,0,0,478861.43,79.55
47.88,8.05,37.24,85.8,9.49,61.98,4.896,0.48,1.925,0.924,2.84,27.46,19.91,78.18,16.22,0.0,185.0,74.0,1.0,2,65,20,0,0,1,111859.53,80.65
33.94,6.5,30.83,78.21,64.39,29.4,15.43,1.15,2.872,3.303,0.59,31.21,17.49,54.18,23.72,0.0,170.0,68.0,1.0,2,65,25,3,0,2,3550294.81,79.32
20.28,8.1,18.94,26.45,78.38,65.97,5.085,0.63,3.013,1.898,5.35,35.73,23.79,83.34,18.23,172.91,198.0,69.3,1.1,3,75,10,1,1,3,252404.43,63.61
66.22,4.68,16.72,87.06,6.83,54.28,16.824,1.1,1.989,2.188,3.79,29.4,23.82,73.54,23.24,0.0,165.0,57.75,1.1,3,75,1,4,0,0,1646132.43,74.93
83.65,6.6,28.27,91.7,63.46,59.63,18.775,0.69,5.084,3.508,3.27,47.47,30.16,81.81,17.64,0.0,170.0,68.0,1.0,2,60,25,1,0,0,3398338.3,85.25
36.72,4.53,18.44,55.51,15.99,81.64,16.133,0.75,1.5,1.125,8.73,20.15,11.91,81.43,20.08,0.0,166.5,74.92,0.9,1,50,20,5,0,0,0.0,79.38
35.03,7.91,22.48,97.74,45.05,72.48,5.59,0.48,2.568,1.232,8.28,33.24,20.91,90.73,6.66,0.0,170.0,68.0,1.0,2,65,25,0,0,0,0.0,82.8
73.47,8.04,30.14,33.07,19.21,78.64,14.53,0.66,1.887,1.245,2.28,24.4,11.4,53.57,3.97,0.0,144.0,64.8,0.9,1,55,2,1,0,0,736732.45,82.15
62.21,4.71,25.05,34.63,7.3,15.68,2.867,0.63,1.831,1.154,0.32,23.49,8.04,52.96,3.68,0.0,132.0,46.2,1.1,3,70,40,1,0,0,209072.32,75.39
78.84,6.14,19.0,51.47,46.65,7.51,12.59,0.69,1.932,1.333,2.97,29.85,24.73,70.54,17.81,0.0,185.0,74.0,1.0,2,65,20,1,0,0,594135.74,76.0
71.05,7.13,17.04,78.96,56.54,36.51,17.528,0.85,3.257,2.768,3.86,43.29,36.01,87.82,11.02,0.0,99.0,44.55,0.9,1,50,50,2,0,0,2531732.81,85.84
55.41,6.3,37.89,31.55,24.27,35.74,17.203,1.15,3.739,4.3,10.58,46.16,38.3,84.79,6.46,0.0,162.0,72.9,0.9,1,55,10,4,0,0,2494634.48,83.03
76.41,5.5,39.23,78.15,56.94,23.51,17.865,0.862,3.232,2.788,0.3,38.03,21.8,91.74,3.14,0.0,120.0,48.0,1.0,2,60,40,5,0,0,3611058.93,80.41
84.29,7.13,24.15,80.05,27.92,25.26,9.814,0.69,1.87,1.29,8.52,24.48,13.2,91.75,20.99,0.0,180.0,72.0,1.0,2,60,10,1,0,0,0.0,86.32
88.83,8.76,32.08,29.31,7.98,17.51,19.314,1.15,2.941,3.382,0.07,31.86,15.75,54.88,16.52,0.0,99.0,44.55,0.9,1,55,50,4,0,0,4323269.83,78.67
49.9,7.34,19.29,92.92,32.33,74.48,2.05,0.977,3.038,2.97,3.28,38.39,29.58,79.65,10.05,0.0,110.0,44.0,1.0,2,60,50,2,0,1,353314.0,84.99
38.44,6.72,16.05,27.13,36.84,75.89,9.645,0.892,3.639,3.248,5.93,35.59,19.23,43.16,17.52,0.0,132.0,46.2,1.1,3,75,40,2,0,1,1254759.73,85.68
43.52,8.91,39.58,30.67,9.98,28.03,8.015,0.825,2.438,2.012,5.69,31.23,18.19,87.46,8.26,0.0,166.5,74.92,0.9,1,55,20,5,0,1,408230.29,79.79
19.77,6.27,37.42,32.77,57.95,30.7,0.994,1.0,3.378,3.378,6.91,34.7,18.85,50.71,15.43,146.04,162.0,72.9,0.9,1,50,10,3,1,3,139671.42,64.2
30.51,7.8,27.55,90.79,42.09,15.88,11.441,0.977,2.69,2.629,1.81,32.76,21.03,85.92,22.37,54.9,180.0,72.0,1.0,2,60,10,2,0,2,1778686.05,84.22
91.03,7.42,21.94,66.13,52.04,59.38,11.747,0.977,1.512,1.478,0.19,23.33,17.9,45.34,10.69,0.0,198.0,69.3,1.1,3,70,10,2,0,0,1255753.95,88.37
42.53,8.61,18.86,11.55,41.17,21.08,18.754,1.0,1.5,1.5,0.29,18.31,7.95,89.51,9.61,0.0,135.0,60.75,0.9,1,50,1,4,0,1,1812338.43,74.57
52.32,8.26,36.82,10.66,17.07,28.4,11.938,0.44,2.297,1.011,2.94,28.83,12.86,73.75,2.51,0.0,135.0,60.75,0.9,1,55,1,0,0,1,293799.25,79.53
35.4,5.3,19.33,75.89,47.27,19.96,19.804,0.862,2.402,2.071,11.6,30.66,24.39,29.04,14.6,45.97,150.0,60.0,1.0,2,60,1,5,0,0,0.0,74.54
49.87,6.75,32.44,47.28,69.79,7.49,8.851,0.862,3.126,2.696,1.99,33.33,20.44,40.71,10.69,0.0,150.0,60.0,1.0,2,60,1,5,0,1,1459013.11,84.88
76.88,7.82,23.54,119.94,68.65,27.1,3.983,0.892,2.121,1.893,5.72,27.42,16.54,83.81,19.46,0.0,165.0,57.75,1.1,3,75,1,2,0,0,177731.58,76.27
23.72,7.58,18.57,81.79,53.6,73.87,2.877,0.4,4.061,1.624,3.26,41.5,23.51,83.83,18.8,101.5,166.5,74.92,0.9,1,45,20,0,1,2,183712.95,73.63
73.44,7.76,30.79,96.57,38.66,15.31,11.225,0.935,2.146,2.007,4.96,25.95,15.95,21.31,9.57,0.0,176.0,61.6,1.1,3,75,2,2,0,0,747612.98,81.17
38.32,6.65,25.12,112.18,8.09,63.1,17.035,0.85,4.439,3.773,2.07,46.78,39.47,59.85,1.09,0.0,166.5,74.92,0.9,1,50,20,2,0,1,3672168.11,83.2
82.03,5.01,27.83,64.93,77.87,60.67,5.828,0.75,1.704,1.278,2.82,25.22,18.56,76.74,17.27,0.0,153.0,68.85,0.9,1,50,25,5,0,0,249295.54,83.08
92.11,7.14,22.6,48.87,18.19,66.45,14.184,0.935,1.891,1.768,0.8,24.02,16.96,25.78,22.8,0.0,166.5,74.92,0.9,1,55,20,2,0,0,1536812.29,87.79
37.44,6.36,32.85,105.12,18.69,63.35,7.116,1.15,6.299,7.244,0.49,47.42,38.53,20.54,12.89,0.0,121.0,42.35,1.1,3,70,50,4,0,1,3232135.06,85.2
51.86,7.55,28.46,77.43,49.75,61.59,4.073,0.42,2.137,0.898,1.37,26.06,15.34,53.46,19.36,0.0,121.0,42.35,1.1,3,70,50,0,0,1,160383.35,84.6
35.12,5.47,33.29,59.09,58.15,40.38,17.806,0.788,4.707,3.707,8.18,47.51,33.8,84.79,12.7,9.71,198.0,69.3,1.1,3,75,10,5,0,0,2596482.48,80.11
35.73,6.1,37.35,11.43,49.36,36.66,7.795,0.66,4.838,3.193,1.94,44.54,28.44,64.91,6.82,0.0,185.0,74.0,1.0,2,60,20,1,0,1,1488290.97,85.45
43.29,4.96,28.58,39.71,54.56,32.13,8.68,0.788,1.5,1.181,2.34,19.57,1.67,58.07,0.61,0.0,176.0,61.6,1.1,3,70,2,5,0,1,443995.39,81.11
26.16,7.46,34.16,70.83,71.96,28.54,4.919,0.935,5.749,5.376,5.85,44.09,30.96,20.11,8.83,53.27,187.0,65.45,1.1,3,75,25,2,1,2,1284899.46,79.32
15.26,5.77,37.85,108.67,43.91,52.03,6.707,1.0,2.206,2.206,3.02,25.31,9.71,27.97,12.18,207.4,180.0,72.0,1.0,2,65,10,3,1,3,674149.35,67.13
74.4,5.56,22.33,70.49,78.73,23.49,19.719,1.05,4.511,4.736,0.18,39.43,23.69,26.72,7.51,0.0,176.0,61.6,1.1,3,70,2,4,0,0,6318441.43,82.66
93.5,4.97,29.06,5.7,58.45,21.76,2.679,0.66,2.486,1.641,0.03,28.11,13.09,28.0,5.75,0.0,135.0,60.75,0.9,1,55,1,1,0,0,335366.93,82.79
67.11,5.15,29.87,20.11,35.09,53.36,11.222,0.825,1.5,1.238,0.26,21.57,16.12,79.87,18.15,0.0,185.0,74.0,1.0,2,60,20,5,0,0,859752.96,81.71
86.41,7.96,39.9,34.21,41.59,25.1,12.494,1.15,1.591,1.829,2.04,21.46,14.81,25.39,17.34,0.0,185.0,74.0,1.0,2,65,20,4,0,0,1245537.13,82.67
51.94,8.93,26.41,17.93,79.45,6.94,11.043,1.15,2.117,2.434,2.44,27.27,15.73,61.9,6.0,0.0,108.0,48.6,0.9,1,55,40,3,0,1,1552801.77,80.31
36.32,6.23,21.71,99.36,59.37,79.05,3.484,1.0,1.5,1.5,10.61,20.21,13.66,32.08,13.33,0.0,153.0,68.85,0.9,1,50,25,4,0,0,0.0,83.73
45.46,7.5,39.37,74.74,59.11,12.48,12.593,0.6,2.962,1.777,0.78,31.62,15.1,49.12,16.99,0.0,108.0,48.6,0.9,1,45,40,1,0,1,1351739.99,78.21
45.09,5.87,21.35,10.71,67.76,10.47,17.759,0.6,1.5,0.9,2.03,21.76,15.92,62.23,12.56,0.0,135.0,60.75,0.9,1,50,1,1,0,1,587383.58,84.34
55.19,6.01,35.66,88.69,34.52,77.05,18.413,1.0,2.322,2.322,0.15,34.11,26.31,88.68,4.74,0.0,144.0,64.8,0.9,1,45,2,3,0,0,2849581.14,80.24
73.16,8.65,30.93,114.46,11.93,10.16,12.123,1.062,6.361,6.759,0.84,46.98,35.45,23.86,5.53,0.0,222.0,66.6,1.2,4,80,20,2,0,0,5401346.97,83.71
20.37,4.74,29.66,107.04,44.64,79.61,16.239,1.05,1.5,1.575,1.03,20.28,12.65,69.33,11.09,0.0,132.0,46.2,1.1,3,70,40,4,1,3,1514276.86,78.79
50.62,8.6,17.59,37.17,45.32,64.35,12.65,0.788,5.245,4.13,1.8,46.25,30.91,61.78,5.37,0.0,121.0,42.35,1.1,3,70,50,5,0,1,3444459.31,80.54
16.42,4.82,18.9,11.3,35.06,33.63,12.783,0.44,3.043,1.339,9.16,34.07,21.32,55.4,6.94,185.85,185.0,74.0,1.0,2,60,20,0,0,3,0.0,64.51
90.11,5.9,27.82,17.52,10.32,41.51,14.86,0.69,2.156,1.488,7.11,26.08,13.77,40.9,9.72,0.0,170.0,68.0,1.0,2,65,25,1,0,0,0.0,76.77
30.45,8.79,20.07,97.94,32.67,88.78,7.426,0.892,2.316,2.067,3.68,28.55,15.26,92.11,24.41,0.0,132.0,46.2,1.1,3,70,40,2,0,2,697877.79,78.41
60.07,7.9,36.49,60.9,51.49,50.67,11.293,0.85,5.176,4.399,0.7,44.7,35.08,35.61,11.41,0.0,120.0,48.0,1.0,2,65,40,2,0,0,3358235.74,82.5
83.43,5.25,37.52,74.21,7.38,58.82,19.033,1.15,1.5,1.725,2.99,20.38,7.8,88.66,0.24,0.0,170.0,68.0,1.0,2,60,25,4,0,0,1437290.56,83.15
42.76,7.32,16.32,91.6,5.34,31.09,10.129,0.4,2.233,0.893,6.21,29.31,20.31,82.31,23.37,0.0,162.0,72.9,0.9,1,45,10,0,0,1,0.0,79.19
22.86,6.66,38.66,69.5,55.07,14.6,2.956,0.825,3.083,2.544,0.38,31.93,14.57,47.06,21.94,166.53,176.0,61.6,1.1,3,75,2,5,1,2,521257.76,61.06
63.05,8.37,15.08,26.84,21.48,85.75,3.159,1.05,1.555,1.633,8.92,19.11,7.16,59.64,21.1,0.0,165.0,57.75,1.1,3,70,1,4,0,0,0.0,79.87
36.16,8.68,31.69,52.62,56.02,39.11,2.372,0.72,3.718,2.677,9.41,39.57,23.86,74.66,5.73,0.0,180.0,72.0,1.0,2,65,10,1,0,0,99125.74,80.38
41.61,5.67,16.2,51.66,51.73,80.02,19.795,0.637,3.999,2.55,1.88,42.24,31.15,74.28,21.09,0.0,160.0,64.0,1.0,2,60,2,5,0,1,3144837.86,74.82
57.09,7.54,33.17,46.02,47.85,82.34,19.529,0.935,1.69,1.58,0.07,24.82,17.31,70.75,10.37,0.0,135.0,60.75,0.9,1,55,1,2,0,0,2073453.88,82.78
